arrival_city,date,people,num_people
Munich,2024-07-17,"['Evelin Moreno', 'Kimora Phillips', 'Roy Ayala']",3
Munich,2024-07-18,"['Evelin Moreno', 'Kimora Phillips', 'Roy Ayala']",3
Munich,2024-07-19,"['Evelin Moreno', 'Kimora Phillips', 'Nathen Garrett', 'Roy Ayala']",4
Munich,2024-07-20,"['Evelin Moreno', 'Kimora Phillips', 'Nathen Garrett', 'Roy Ayala']",4
Munich,2024-07-21,"['Evelin Moreno', 'Kimora Phillips', 'Nathen Garrett', 'Roy Ayala']",4
Munich,2024-07-22,"['Evelin Moreno', 'Kimora Phillips', 'Nathen Garrett', 'Roy Ayala', 'Tyree Navarro']",5
Munich,2024-07-23,"['Evelin Moreno', 'Kimora Phillips', 'Nathen Garrett', 'Roy Ayala', 'Tyree Navarro']",5
Munich,2024-07-24,"['Evelin Moreno', 'Nathen Garrett', 'Roy Ayala', 'Tyree Navarro']",4
Munich,2024-07-25,"['Evelin Moreno', 'Nathen Garrett', 'Roy Ayala', 'Tyree Navarro']",4
Munich,2024-07-26,"['Nathen Garrett', 'Roy Ayala', 'Tyree Navarro']",3
Munich,2024-07-27,"['Genesis Fields', 'Nathen Garrett']",2
Munich,2024-07-28,"['Genesis Fields', 'Nathen Garrett']",2
Munich,2024-07-29,"['Genesis Fields', 'Nathen Garrett']",2
Munich,2024-08-10,"['Casey Kaiser', 'Mallory Rowland', 'Soren Humphrey']",3
Munich,2024-08-11,"['Casey Kaiser', 'Mallory Rowland', 'Soren Humphrey']",3
Munich,2024-08-12,"['Casey Kaiser', 'Mallory Rowland', 'Soren Humphrey']",3
Munich,2024-08-13,"['Casey Kaiser', 'Mallory Rowland', 'Soren Humphrey', 'Titus Padilla']",4
Munich,2024-08-14,"['Casey Kaiser', 'Mallory Rowland', 'Soren Humphrey', 'Titus Padilla']",4
Munich,2024-08-15,"['Casey Kaiser', 'Mallory Rowland', 'Soren Humphrey', 'Titus Padilla']",4
Munich,2024-08-16,"['Casey Kaiser', 'Mallory Rowland', 'Soren Humphrey', 'Titus Padilla']",4
Munich,2024-08-17,"['Casey Kaiser', 'Mallory Rowland', 'Soren Humphrey']",3
Munich,2024-08-18,"['Mallory Rowland', 'Soren Humphrey']",2
Munich,2024-08-30,"['Abdullah Bond', 'Adrien Shea']",2
Munich,2024-09-01,"['Adrien Shea', 'Mariela Mason']",2
Munich,2024-09-02,"['Adrien Shea', 'Mariela Mason']",2
Munich,2024-09-03,"['Adrien Shea', 'Mariela Mason']",2
Munich,2024-09-04,"['Adrien Shea', 'Mariela Mason']",2
Munich,2024-09-06,"['Mariela Mason', 'Nelson Thornton']",2
Munich,2024-09-07,"['Esteban Brennan', 'Mariela Mason', 'Nelson Thornton']",3
Munich,2024-09-08,"['Esteban Brennan', 'Nelson Thornton']",2
Munich,2024-09-09,"['Esteban Brennan', 'Nelson Thornton']",2
Munich,2024-09-10,"['Esteban Brennan', 'Nelson Thornton']",2
Munich,2024-09-11,"['Esteban Brennan', 'Nelson Thornton']",2
Munich,2024-09-12,"['Esteban Brennan', 'Nelson Thornton']",2
Munich,2024-09-14,"['Frida Calderon', 'Nelson Thornton', 'Tucker Stephens']",3
Munich,2024-09-15,"['Frida Calderon', 'Tucker Stephens']",2
Munich,2024-09-16,"['Frida Calderon', 'Tucker Stephens']",2
Munich,2024-09-17,"['Aylin Johnston', 'Frida Calderon', 'Tucker Stephens']",3
Munich,2024-09-18,"['Aylin Johnston', 'Frida Calderon', 'Tucker Stephens']",3
Munich,2024-09-19,"['Aylin Johnston', 'Frida Calderon', 'Tucker Stephens']",3
Munich,2024-09-20,"['Aylin Johnston', 'Frida Calderon', 'Tucker Stephens']",3
Munich,2024-09-21,"['Frida Calderon', 'Tucker Stephens']",2
Munich,2024-09-22,"['Frida Calderon', 'Tucker Stephens']",2
Munich,2024-10-28,"['Cristina Bennett', 'Uriah Powell']",2
Munich,2024-10-29,"['Cristina Bennett', 'Uriah Powell']",2
Munich,2024-10-30,"['Cristina Bennett', 'Maia Fuentes']",2
Munich,2024-10-31,"['Cristina Bennett', 'Maia Fuentes']",2
Munich,2024-11-01,"['Cristina Bennett', 'Maia Fuentes']",2
Munich,2024-11-02,"['Cristina Bennett', 'Maia Fuentes']",2
Munich,2024-11-03,"['Cristina Bennett', 'Maia Fuentes']",2
Munich,2024-11-04,"['Cristina Bennett', 'Maia Fuentes']",2
Munich,2024-11-05,"['Cristina Bennett', 'Maia Fuentes']",2
Munich,2024-11-06,"['Cristina Bennett', 'Maia Fuentes']",2
Munich,2024-11-14,"['Jaelynn Thompson', 'Killian Harrington']",2
Munich,2024-11-15,"['Jaelynn Thompson', 'Killian Harrington']",2
Munich,2024-11-18,"['Duncan Henson', 'Killian Harrington']",2
Munich,2024-11-23,"['Duncan Henson', 'Emmy Ellis']",2
Munich,2024-11-24,"['Duncan Henson', 'Emmy Ellis']",2
Munich,2024-11-25,"['Duncan Henson', 'Emmy Ellis']",2
Munich,2024-11-26,"['Duncan Henson', 'Emmy Ellis']",2
Munich,2024-12-03,"['Bradley Cordova', 'Phoenix Hartman']",2
Munich,2024-12-04,"['Bradley Cordova', 'Jagger Donovan', 'Phoenix Hartman']",3
Munich,2024-12-05,"['Bradley Cordova', 'Jagger Donovan', 'Phoenix Hartman']",3
Munich,2024-12-06,"['Bradley Cordova', 'Jagger Donovan', 'Phoenix Hartman']",3
Munich,2024-12-07,"['Bradley Cordova', 'Jagger Donovan', 'Phoenix Hartman']",3
Munich,2024-12-08,"['Bradley Cordova', 'Jagger Donovan', 'Phoenix Hartman']",3
Munich,2024-12-09,"['Bradley Cordova', 'Jagger Donovan', 'Phoenix Hartman']",3
Munich,2024-12-10,"['Bradley Cordova', 'Jagger Donovan', 'Phoenix Hartman']",3
Munich,2024-12-11,"['Bradley Cordova', 'Jagger Donovan', 'Phoenix Hartman']",3
Munich,2024-12-12,"['Bradley Cordova', 'Jagger Donovan', 'Phoenix Hartman']",3
Munich,2024-12-13,"['Bradley Cordova', 'Jagger Donovan', 'Marcus Juarez', 'Phoenix Hartman']",4
Munich,2024-12-14,"['Jagger Donovan', 'Marcus Juarez', 'Phoenix Hartman']",3
Munich,2024-12-15,"['Jagger Donovan', 'Marcus Juarez']",2
Munich,2024-12-16,"['Anna Brandt', 'Jagger Donovan', 'Marcus Juarez']",3
Munich,2024-12-17,"['Anna Brandt', 'Jagger Donovan', 'Marcus Juarez']",3
Munich,2024-12-18,"['Anna Brandt', 'Marcus Juarez']",2
Munich,2024-12-19,"['Anna Brandt', 'Marcus Juarez']",2
Munich,2024-12-20,"['Anna Brandt', 'Marcus Juarez']",2
Munich,2024-12-21,"['Anna Brandt', 'Marcus Juarez']",2
Munich,2024-12-22,"['Anna Brandt', 'Isaias Gonzalez', 'Marcus Juarez']",3
Munich,2024-12-23,"['Anna Brandt', 'Isaias Gonzalez', 'Jorge Blair', 'Marcus Juarez']",4
Munich,2024-12-24,"['Anna Brandt', 'Isaias Gonzalez', 'Jorge Blair', 'Marcus Juarez']",4
Munich,2024-12-25,"['Anna Brandt', 'Colton Hensley', 'Isaias Gonzalez', 'Jorge Blair']",4
Munich,2024-12-26,"['Anna Brandt', 'Colton Hensley', 'Isaias Gonzalez', 'Jorge Blair']",4
Munich,2024-12-27,"['Anna Brandt', 'Colton Hensley', 'Isaias Gonzalez', 'Jorge Blair']",4
Munich,2024-12-28,"['Anna Brandt', 'Colton Hensley', 'Isaias Gonzalez', 'Jorge Blair', 'Meadow Duke']",5
Munich,2024-12-29,"['Anna Brandt', 'Colton Hensley', 'Isaias Gonzalez', 'Jorge Blair', 'Meadow Duke']",5
Munich,2024-12-30,"['Anna Brandt', 'Colton Hensley', 'Isaias Gonzalez', 'Jorge Blair', 'Meadow Duke']",5
Munich,2024-12-31,"['Colton Hensley', 'Isaias Gonzalez', 'Jorge Blair', 'Meadow Duke']",4
Munich,2025-01-01,"['Isaias Gonzalez', 'Jorge Blair', 'Meadow Duke']",3
Munich,2025-01-02,"['Jorge Blair', 'Meadow Duke']",2
Munich,2025-01-03,"['Jorge Blair', 'Meadow Duke']",2
Paris,2024-01-05,"['Kaley Garcia', 'Kenya Molina']",2
Paris,2024-01-06,"['Kaley Garcia', 'Kenya Molina']",2
Paris,2024-01-07,"['Kaley Garcia', 'Kenya Molina']",2
Paris,2024-01-08,"['Kaley Garcia', 'Kenya Molina']",2
Paris,2024-01-09,"['Kaley Garcia', 'Kenya Molina']",2
Paris,2024-01-10,"['Kaley Garcia', 'Kenya Molina', 'Malia Smith']",3
Paris,2024-01-11,"['Kaley Garcia', 'Kenya Molina', 'Malia Smith']",3
Paris,2024-01-12,"['Kaley Garcia', 'Kenya Molina', 'Malia Smith']",3
Paris,2024-01-13,"['Kaley Garcia', 'Kenya Molina', 'Malia Smith']",3
Paris,2024-01-14,"['Kaley Garcia', 'Kenya Molina', 'Malia Smith']",3
Paris,2024-01-15,"['Kaley Garcia', 'Kenya Molina', 'Malia Smith']",3
Paris,2024-01-16,"['Kaley Garcia', 'Kenya Molina', 'Malia Smith']",3
Paris,2024-01-17,"['Kaley Garcia', 'Kenya Molina', 'Malia Smith']",3
Paris,2024-01-18,"['Deja Mata', 'Malia Smith']",2
Paris,2024-01-19,"['Deja Mata', 'Malia Smith']",2
Paris,2024-01-20,"['Deja Mata', 'Malia Smith']",2
Paris,2024-01-21,"['Asher Holmes', 'Deja Mata', 'Grady Campos', 'Malia Smith', 'Nick Parker']",5
Paris,2024-01-22,"['Asher Holmes', 'Deja Mata', 'Grady Campos', 'Jaxon Wolf', 'Malia Smith', 'Nick Parker', 'Raquel Francis']",7
Paris,2024-01-23,"['Asher Holmes', 'Deja Mata', 'Grady Campos', 'Jaxon Wolf', 'Jazmyn Levy', 'Malia Smith', 'Nick Parker', 'Raquel Francis']",8
Paris,2024-01-24,"['Asher Holmes', 'Deja Mata', 'Grady Campos', 'Jaxon Wolf', 'Jazmyn Levy', 'Nick Parker', 'Raquel Francis']",7
Paris,2024-01-25,"['Asher Holmes', 'Grady Campos', 'Jaxon Wolf', 'Jazmyn Levy', 'Raquel Francis']",5
Paris,2024-01-26,"['Asher Holmes', 'Grady Campos', 'Jaxon Wolf', 'Jazmyn Levy', 'Raquel Francis']",5
Paris,2024-01-27,"['Asher Holmes', 'Grady Campos', 'Jaxon Wolf', 'Jazmyn Levy', 'Raquel Francis', 'Rohan Kelly']",6
Paris,2024-01-28,"['Asher Holmes', 'Grady Campos', 'Jaxon Wolf', 'Jazmyn Levy', 'Raquel Francis', 'Rohan Kelly']",6
Paris,2024-01-29,"['Asher Holmes', 'Grady Campos', 'Jazmyn Levy', 'Raquel Francis', 'Rohan Kelly']",5
Paris,2024-01-30,"['Dwayne Stanley', 'Grady Campos', 'Janiya Riley', 'Jazmyn Levy', 'Raquel Francis', 'Rohan Kelly']",6
Paris,2024-01-31,"['Dwayne Stanley', 'Janiya Riley', 'Jazmyn Levy', 'Rohan Kelly']",4
Paris,2024-02-01,"['Dwayne Stanley', 'Janiya Riley', 'Jazmyn Levy', 'Rohan Kelly']",4
Paris,2024-02-02,"['Dwayne Stanley', 'Janiya Riley', 'Rohan Kelly']",3
Paris,2024-02-03,"['Dwayne Stanley', 'Janiya Riley', 'Rohan Kelly']",3
Paris,2024-02-04,"['Dwayne Stanley', 'Janiya Riley', 'Rohan Kelly']",3
Paris,2024-02-05,"['Dwayne Stanley', 'Janiya Riley', 'Rohan Kelly']",3
Paris,2024-02-06,"['Dennis Stein', 'Dwayne Stanley', 'Janiya Riley', 'Rohan Kelly']",4
Paris,2024-02-07,"['Dennis Stein', 'Dwayne Stanley', 'Janiya Riley', 'Paula Kemp', 'Rohan Kelly']",5
Paris,2024-02-08,"['Dennis Stein', 'Dwayne Stanley', 'Janiya Riley', 'Paula Kemp', 'Rohan Kelly']",5
Paris,2024-02-09,"['Dennis Stein', 'Dwayne Stanley', 'Janiya Riley', 'Paula Kemp', 'Rohan Kelly']",5
Paris,2024-02-10,"['Dennis Stein', 'Janiya Riley', 'Paula Kemp', 'Rohan Kelly']",4
Paris,2024-02-11,"['Dennis Stein', 'Janiya Riley', 'Paula Kemp']",3
Paris,2024-02-12,"['Dennis Stein', 'Janiya Riley', 'Paula Kemp', 'Rowan Daniel']",4
Paris,2024-02-13,"['Dennis Stein', 'Paula Kemp', 'Rowan Daniel']",3
Paris,2024-02-14,"['Aaron Bell', 'Dennis Stein', 'Paula Kemp', 'Rowan Daniel']",4
Paris,2024-02-15,"['Aaron Bell', 'Dennis Stein', 'Rowan Daniel']",3
Paris,2024-02-16,"['Aaron Bell', 'Rowan Daniel']",2
Paris,2024-02-17,"['Aaron Bell', 'Rowan Daniel']",2
Paris,2024-02-18,"['Aaron Bell', 'Rowan Daniel']",2
Paris,2024-03-02,"['Aydan Rivers', 'Kailee Rhodes']",2
Paris,2024-03-03,"['Aydan Rivers', 'Kailee Rhodes']",2
Paris,2024-03-04,"['Aydan Rivers', 'Kailee Rhodes']",2
Paris,2024-03-05,"['Aydan Rivers', 'Kailee Rhodes']",2
Paris,2024-03-06,"['Aydan Rivers', 'Kailee Rhodes']",2
Paris,2024-03-07,"['Aydan Rivers', 'Kailee Rhodes']",2
Paris,2024-03-09,"['Aydan Rivers', 'Karli Burnett']",2
Paris,2024-03-10,"['Aydan Rivers', 'Karli Burnett']",2
Paris,2024-03-15,"['Hugo Whitehead', 'Karli Burnett']",2
Paris,2024-03-16,"['Hugo Whitehead', 'Karli Burnett']",2
Paris,2024-03-17,"['Hugo Whitehead', 'Karli Burnett']",2
Paris,2024-03-18,"['Hugo Whitehead', 'Karli Burnett']",2
Paris,2024-04-07,"['Camryn Fitzgerald', 'Joel Hoffman']",2
Paris,2024-04-08,"['Camryn Fitzgerald', 'Joel Hoffman']",2
Paris,2024-04-09,"['Camryn Fitzgerald', 'Joel Hoffman']",2
Paris,2024-04-10,"['Camryn Fitzgerald', 'Joel Hoffman']",2
Paris,2024-04-21,"['Byron Hernandez', 'Savion Prince']",2
Paris,2024-04-22,"['Byron Hernandez', 'Savion Prince']",2
Paris,2024-04-23,"['Byron Hernandez', 'Savion Prince']",2
Paris,2024-04-24,"['Byron Hernandez', 'Savion Prince']",2
Paris,2024-04-25,"['Byron Hernandez', 'Savion Prince']",2
Paris,2024-04-26,"['Byron Hernandez', 'Savion Prince']",2
Paris,2024-05-06,"['Danny Woodard', 'Tyrone Robertson']",2
Paris,2024-05-07,"['Judah Grimes', 'Tyrone Robertson']",2
Paris,2024-05-08,"['Judah Grimes', 'Tyrone Robertson']",2
Paris,2024-05-09,"['Judah Grimes', 'Tyrone Robertson']",2
Paris,2024-05-10,"['Judah Grimes', 'Tyrone Robertson']",2
Paris,2024-05-11,"['Judah Grimes', 'Tyrone Robertson']",2
Paris,2024-05-12,"['Judah Grimes', 'Tyrone Robertson']",2
Paris,2024-05-13,"['Judah Grimes', 'Tyrone Robertson']",2
Paris,2024-05-14,"['Judah Grimes', 'Tyrone Robertson']",2
Paris,2024-05-15,"['Judah Grimes', 'Tyrone Robertson']",2
Paris,2024-05-16,"['Judah Grimes', 'Tyrone Robertson']",2
Paris,2024-05-17,"['John Aguilar', 'Judah Grimes']",2
Paris,2024-05-18,"['John Aguilar', 'Judah Grimes']",2
Paris,2024-05-19,"['John Aguilar', 'Judah Grimes']",2
Paris,2024-05-20,"['John Aguilar', 'Judah Grimes']",2
Paris,2024-05-21,"['Camren Swanson', 'John Aguilar', 'Judah Grimes', 'Karen Silva']",4
Paris,2024-05-22,"['Camren Swanson', 'John Aguilar', 'Karen Silva']",3
Paris,2024-05-23,"['Camren Swanson', 'Karen Silva']",2
Paris,2024-05-24,"['Camren Swanson', 'Karen Silva']",2
Paris,2024-05-25,"['Camren Swanson', 'Karen Silva']",2
Paris,2024-05-26,"['Camren Swanson', 'Karen Silva']",2
Paris,2024-05-27,"['Camren Swanson', 'Karen Silva']",2
Paris,2024-05-28,"['Camren Swanson', 'Karen Silva']",2
Paris,2024-05-29,"['Camren Swanson', 'Karen Silva']",2
Paris,2024-05-30,"['Camren Swanson', 'Karen Silva']",2
Paris,2024-05-31,"['Camren Swanson', 'Karen Silva']",2
Paris,2024-06-02,"['Alisa Oliver', 'Essence Rubio']",2
Paris,2024-06-03,"['Alisa Oliver', 'Essence Rubio']",2
Paris,2024-06-04,"['Alisa Oliver', 'Essence Rubio']",2
Paris,2024-06-05,"['Alisa Oliver', 'Essence Rubio']",2
Paris,2024-06-06,"['Alisa Oliver', 'Essence Rubio']",2
Paris,2024-06-07,"['Alisa Oliver', 'Essence Rubio', 'Kristian Green']",3
Paris,2024-06-08,"['Alisa Oliver', 'Essence Rubio', 'Kristian Green']",3
Paris,2024-06-09,"['Alisa Oliver', 'Essence Rubio', 'Kristian Green']",3
Paris,2024-06-10,"['Alisa Oliver', 'Essence Rubio', 'Kenyon Davies', 'Kristian Green']",4
Paris,2024-06-11,"['Alisa Oliver', 'Essence Rubio', 'Kenyon Davies', 'Kristian Green']",4
Paris,2024-06-12,"['Alisa Oliver', 'Kenyon Davies', 'Kristian Green']",3
Paris,2024-06-13,"['Alisa Oliver', 'Kenyon Davies', 'Kristian Green']",3
Paris,2024-06-14,"['Alisa Oliver', 'Kenyon Davies', 'Kristian Green', 'Yair Morales']",4
Paris,2024-06-15,"['Alisa Oliver', 'Kenyon Davies', 'Kristian Green', 'Marquis Perez', 'Yair Morales']",5
Paris,2024-06-16,"['Alisa Oliver', 'Kristian Green', 'Marquis Perez', 'Yair Morales']",4
Paris,2024-06-17,"['Marquis Perez', 'Yair Morales']",2
Paris,2024-06-18,"['Marquis Perez', 'Yair Morales']",2
Paris,2024-06-19,"['Marquis Perez', 'Yair Morales']",2
Paris,2024-06-25,"['Marquis Perez', 'Zaniyah Turner']",2
Paris,2024-06-26,"['London Chen', 'Zaniyah Turner']",2
Paris,2024-06-27,"['London Chen', 'Zaniyah Turner']",2
Paris,2024-06-28,"['London Chen', 'Zaniyah Turner']",2
Paris,2024-06-29,"['London Chen', 'Zaniyah Turner']",2
Paris,2024-06-30,"['London Chen', 'Zaniyah Turner']",2
Paris,2024-07-04,"['Emery Pittman', 'London Chen']",2
Paris,2024-07-05,"['Daniel Frederick', 'Emery Pittman', 'London Chen']",3
Paris,2024-07-06,"['Daniel Frederick', 'Emery Pittman', 'London Chen']",3
Paris,2024-07-07,"['Daniel Frederick', 'Emery Pittman']",2
Paris,2024-07-08,"['Daniel Frederick', 'Emery Pittman']",2
Paris,2024-07-09,"['Daniel Frederick', 'Emery Pittman', 'Reina Reeves']",3
Paris,2024-07-10,"['Daniel Frederick', 'Emery Pittman', 'Reina Reeves']",3
Paris,2024-07-11,"['Emery Pittman', 'Reina Reeves']",2
Paris,2024-07-12,"['Emery Pittman', 'Reina Reeves']",2
Paris,2024-07-13,"['Emery Pittman', 'Reina Reeves']",2
Paris,2024-07-14,"['Emery Pittman', 'Reina Reeves']",2
Paris,2024-07-15,"['Emery Pittman', 'Reina Reeves']",2
Paris,2024-07-22,"['Dixie Yoder', 'Mckayla Mcgee']",2
Paris,2024-07-23,"['Dixie Yoder', 'Mckayla Mcgee']",2
Paris,2024-07-24,"['Dixie Yoder', 'Mckayla Mcgee']",2
Paris,2024-07-25,"['Dixie Yoder', 'Mckayla Mcgee']",2
Paris,2024-07-26,"['Ariella Wilkins', 'Diana Perez', 'Dixie Yoder', 'Mckayla Mcgee']",4
Paris,2024-07-27,"['Ariella Wilkins', 'Diana Perez', 'Dixie Yoder', 'Mckayla Mcgee']",4
Paris,2024-07-28,"['Ariella Wilkins', 'Diana Perez', 'Dixie Yoder', 'Mckayla Mcgee']",4
Paris,2024-07-29,"['Ariella Wilkins', 'Diana Perez', 'Dixie Yoder', 'Mckayla Mcgee', 'Tony Waters']",5
Paris,2024-07-30,"['Ariella Wilkins', 'Diana Perez', 'Dixie Yoder', 'Mckayla Mcgee', 'Tony Waters']",5
Paris,2024-07-31,"['Ariella Wilkins', 'Diana Perez', 'Dixie Yoder', 'Mckayla Mcgee', 'Tony Waters']",5
Paris,2024-08-01,"['Ariella Wilkins', 'Cali Yates', 'Diana Perez', 'Dixie Yoder', 'Mckayla Mcgee', 'Tony Waters']",6
Paris,2024-08-02,"['Ariella Wilkins', 'Cali Yates', 'Diana Perez', 'Mckayla Mcgee', 'Tony Waters']",5
Paris,2024-08-03,"['Ariella Wilkins', 'Cali Yates', 'Diana Perez', 'Mckayla Mcgee', 'Tony Waters']",5
Paris,2024-08-04,"['Ariella Wilkins', 'Cali Yates', 'Diana Perez', 'Tony Waters']",4
Paris,2024-08-05,"['Ariella Wilkins', 'Cali Yates', 'Diana Perez', 'Tony Waters']",4
Paris,2024-08-06,"['Ariella Wilkins', 'Cali Yates']",2
Paris,2024-08-07,"['Ariella Wilkins', 'Cali Yates']",2
Paris,2024-08-08,"['Ariella Wilkins', 'Cali Yates']",2
Paris,2024-08-09,"['Ariella Wilkins', 'Cali Yates']",2
Paris,2024-08-20,"['Anderson Hudson', 'Davon Davenport']",2
Paris,2024-08-21,"['Anderson Hudson', 'Davon Davenport']",2
Paris,2024-08-22,"['Anderson Hudson', 'Davon Davenport']",2
Paris,2024-08-23,"['Anderson Hudson', 'Davon Davenport']",2
Paris,2024-08-24,"['Anderson Hudson', 'Davon Davenport']",2
Paris,2024-08-31,"['Miriam Mccormick', 'Nelson Carney']",2
Paris,2024-09-01,"['Miriam Mccormick', 'Nelson Carney']",2
Paris,2024-09-02,"['Miriam Mccormick', 'Nelson Carney']",2
Paris,2024-09-03,"['Andreas Wolf', 'Miriam Mccormick', 'Nelson Carney']",3
Paris,2024-09-04,"['Andreas Wolf', 'Miriam Mccormick', 'Nelson Carney']",3
Paris,2024-09-05,"['Andreas Wolf', 'Miriam Mccormick', 'Nelson Carney']",3
Paris,2024-09-06,"['Andreas Wolf', 'Miriam Mccormick', 'Nelson Carney']",3
Paris,2024-09-07,"['Miriam Mccormick', 'Nelson Carney', 'Phoenix Humphrey']",3
Paris,2024-09-08,"['Miriam Mccormick', 'Nelson Carney', 'Phoenix Humphrey']",3
Paris,2024-09-09,"['Kaleb Khan', 'Miriam Mccormick', 'Phoenix Humphrey']",3
Paris,2024-09-10,"['Kaleb Khan', 'Miriam Mccormick', 'Phoenix Humphrey']",3
Paris,2024-09-11,"['Kaleb Khan', 'Mila Mckee', 'Miriam Mccormick', 'Phoenix Humphrey']",4
Paris,2024-09-12,"['Kaleb Khan', 'Mila Mckee', 'Miriam Mccormick', 'Phoenix Humphrey']",4
Paris,2024-09-13,"['Kaleb Khan', 'Mila Mckee', 'Phoenix Humphrey']",3
Paris,2024-09-14,"['Eden Gallagher', 'Gavin Little', 'Mila Mckee', 'Phoenix Humphrey', 'Renee Cannon']",5
Paris,2024-09-15,"['Eden Gallagher', 'Gavin Little', 'Mila Mckee', 'Phoenix Humphrey', 'Renee Cannon']",5
Paris,2024-09-16,"['Eden Gallagher', 'Gavin Little', 'Mila Mckee', 'Phoenix Humphrey', 'Renee Cannon']",5
Paris,2024-09-17,"['Davin Daugherty', 'Eden Gallagher', 'Gavin Little', 'Mariah King', 'Mila Mckee', 'Phoenix Humphrey', 'Renee Cannon', 'Tamia Fowler']",8
Paris,2024-09-18,"['Davin Daugherty', 'Eden Gallagher', 'Gavin Little', 'Mariah King', 'Mila Mckee', 'Renee Cannon', 'Tamia Fowler']",7
Paris,2024-09-19,"['Cadence Horne', 'Davin Daugherty', 'Eden Gallagher', 'Gavin Little', 'Mariah King', 'Renee Cannon', 'Tamia Fowler']",7
Paris,2024-09-20,"['Cadence Horne', 'Davin Daugherty', 'Eden Gallagher', 'Gavin Little', 'Mariah King', 'Renee Cannon', 'Tamia Fowler']",7
Paris,2024-09-21,"['Cadence Horne', 'Davin Daugherty', 'Eden Gallagher', 'Gavin Little', 'Mariah King', 'Renee Cannon', 'Sergio Le', 'Tamia Fowler']",8
Paris,2024-09-22,"['Cadence Horne', 'Davin Daugherty', 'Eden Gallagher', 'Gavin Little', 'Mariah King', 'Renee Cannon', 'Sergio Le', 'Tamia Fowler']",8
Paris,2024-09-23,"['Cadence Horne', 'Davin Daugherty', 'Eden Gallagher', 'Gavin Little', 'Mariah King', 'Sergio Le', 'Tamia Fowler']",7
Paris,2024-09-24,"['Cadence Horne', 'Davin Daugherty', 'Eden Gallagher', 'Gavin Little', 'Mariah King', 'Sergio Le', 'Tamia Fowler']",7
Paris,2024-09-25,"['Cadence Horne', 'Davin Daugherty', 'Eden Gallagher', 'Gavin Little', 'Mariah King', 'Sergio Le', 'Tamia Fowler']",7
Paris,2024-09-26,"['Cadence Horne', 'Davin Daugherty', 'Eden Gallagher', 'Gavin Little', 'Mariah King', 'Sergio Le', 'Tamia Fowler']",7
Paris,2024-09-27,"['Cadence Horne', 'Davin Daugherty', 'Eden Gallagher', 'Gavin Little', 'Mariah King']",5
Paris,2024-09-28,"['Cadence Horne', 'Davin Daugherty', 'Eden Gallagher']",3
Paris,2024-10-08,"['Ariella Meza', 'Cristian Sheppard']",2
Paris,2024-10-09,"['Ariella Meza', 'Cristian Sheppard']",2
Paris,2024-10-10,"['Ariella Meza', 'Cristian Sheppard']",2
Paris,2024-10-11,"['Ariella Meza', 'Cristian Sheppard']",2
Paris,2024-10-12,"['Ariella Meza', 'Cristian Sheppard']",2
Paris,2024-10-13,"['Ariella Meza', 'Cristian Sheppard']",2
Paris,2024-10-14,"['Ariella Meza', 'Cristian Sheppard']",2
Paris,2024-10-15,"['Ariella Meza', 'Cristian Sheppard']",2
Paris,2024-10-16,"['Ariella Meza', 'Cristian Sheppard']",2
Paris,2024-10-17,"['Ariella Meza', 'Teagan Daniels']",2
Paris,2024-10-18,"['Ariella Meza', 'Carlos Santana', 'Teagan Daniels']",3
Paris,2024-10-19,"['Carlos Santana', 'Teagan Daniels']",2
Paris,2024-10-20,"['Carlos Santana', 'Teagan Daniels']",2
Paris,2024-10-21,"['Carlos Santana', 'Deacon Ellis', 'Owen Perry', 'Teagan Daniels']",4
Paris,2024-10-22,"['Carlos Santana', 'Deacon Ellis', 'Owen Perry']",3
Paris,2024-10-23,"['Carlos Santana', 'Deacon Ellis', 'Owen Perry']",3
Paris,2024-10-24,"['Carlos Santana', 'Deacon Ellis', 'Owen Perry']",3
Paris,2024-10-25,"['Deacon Ellis', 'Owen Perry']",2
Paris,2024-10-26,"['Deacon Ellis', 'Owen Perry']",2
Paris,2024-10-27,"['Deacon Ellis', 'Owen Perry']",2
Paris,2024-10-28,"['Deacon Ellis', 'Owen Perry']",2
Paris,2024-10-29,"['Deacon Ellis', 'Owen Perry']",2
Paris,2024-10-30,"['Deacon Ellis', 'Owen Perry']",2
Paris,2024-11-09,"['Danica Randolph', 'Jaylynn Green', 'Mario Bailey']",3
Paris,2024-11-10,"['Danica Randolph', 'Jaylynn Green', 'Mario Bailey']",3
Paris,2024-11-11,"['Danica Randolph', 'Jaylynn Green', 'Mario Bailey']",3
Paris,2024-11-12,"['Cannon Martinez', 'Danica Randolph', 'Mario Bailey']",3
Paris,2024-11-13,"['Cannon Martinez', 'Danica Randolph', 'Mario Bailey']",3
Paris,2024-11-14,"['Cannon Martinez', 'Danica Randolph', 'Mario Bailey']",3
Paris,2024-11-15,"['Cannon Martinez', 'Danica Randolph']",2
Paris,2024-11-16,"['Brittany Aguirre', 'Cannon Martinez', 'Danica Randolph']",3
Paris,2024-11-17,"['Brittany Aguirre', 'Cannon Martinez', 'Danica Randolph']",3
Paris,2024-11-18,"['Brittany Aguirre', 'Danica Randolph']",2
Paris,2024-11-19,"['Brittany Aguirre', 'Danica Randolph']",2
Paris,2024-11-20,"['Brittany Aguirre', 'Danica Randolph']",2
Paris,2024-11-21,"['Brittany Aguirre', 'Danica Randolph']",2
